user,movie,rating
206354,evangelion+1.0+you+are+not+alone+2007,4
77265,guilty+as+sin+1993,3
165556,galaxy+quest+1999,5
127547,a+jitney+elopement+1915,4
135184,how+to+train+your+dragon+2+2014,4
213710,suck+2009,4
82378,tangled+ever+after+2012,3
64080,the+green+mile+1999,5
115488,the+virgin+spring+1960,3
193575,twilight+1998,3
12569,kundun+1997,4
98780,evangelion+2.0+you+can+not+advance+2009,3
211025,lon+morin_+priest+1961,4
7619,cypher+2002,3
51335,a+very+long+engagement+2004,4
35755,ten+minutes+older+1978,4
125029,cypher+2002,4
20306,raiders+of+the+lost+ark+1981,4
188650,pirates+of+the+caribbean+dead+mans+chest+2006,4
235995,whisper+of+the+heart+1995,5
291510,walle+2008,3
14122,the+night+of+the+generals+1967,3
194601,snakes+and+earrings+2008,4
71496,saving+private+ryan+1998,4
134045,men+in+black+1997,4
118299,moving+mcallister+2007,4
135895,loins+of+punjab+presents+2008,4
136414,my+one+and+only+2009,4
79562,what+we+do+in+the+shadows+2014,4
121491,howls+moving+castle+2004,4
12615,twilight+1998,3
238913,tremors+1990,4
276272,the+hunting+of+the+president+2004,3
232698,the+bad+sleep+well+1960,5
153545,at+the+circus+1939,5
250031,turner++hooch+1989,4
261208,lone+wolf+and+cub+white+heaven+in+hell+1974,3
216834,sapphire+1959,3
44983,washington+heights+2002,3
290323,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
239552,rko+production+601+the+making+of+kong_+the+eighth+wonder+of+the+world+2005,3
86231,murder+at+1600+1997,3
64274,strange+magic+2015,4
68283,numb+2007,3
132503,running+on+empty+1988,4
223122,myra+breckinridge+1970,3
13736,mon+oncle+damrique+1980,3
112440,suspicion+1941,4
58716,the+lion+king+2+simbas+pride+1998,3
24566,my+one+and+only+2009,4
216732,love+songs+2007,4
133170,treasure+island+1950,4
113999,running+on+empty+1988,4
107990,mystery+date+1991,2
153023,exodus+1960,5
215930,the+young+lieutenant+2005,3
228877,2001+a+space+odyssey+1968,4
79112,amy+1997,3
247041,the+gold+rush+1925,3
24091,mysterious+island+1961,4
192483,conquest+1937,4
256080,twister+1996,3
245161,damnation+alley+1977,3
291854,the+frozen+ground+2013,3
84336,the+noose+1958,3
59828,star+wars+1977,5
90263,rien+sur+robert+1999,4
42389,the+descendants+2011,4
267261,frenzy+1972,3
265591,nausica+of+the+valley+of+the+wind+1984,4
306929,twilight+1998,4
308855,sixteen+candles+1984,4
52431,the+maltese+falcon+1931,4
39220,almost+famous+2000,4
294511,futurama+benders+game+2008,3
254890,monterey+pop+1968,3
198365,monsters_+inc.+2001,4
48176,away+from+her+2006,5
239645,my+one+and+only+2009,5
17397,deep+blue+sea+1999,3
79063,letters+to+santa+2011,4
120475,pirates+of+the+caribbean+at+worlds+end+2007,3
9420,night+on+earth+1991,4
175424,tucker+the+man+and+his+dream+1988,4
179708,rat+2001,4
196338,away+from+her+2006,5
304666,two+for+the+money+2005,2
95058,out+to+sea+1997,3
47180,the+hunger+games+catching+fire+2013,3
235043,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,3
197755,ice+age+continental+drift+2012,4
124543,the+pig+2013,4
140745,looking+for+palladin+2008,3
251935,master+and+commander+the+far+side+of+the+world+2003,3
134706,swordfish+2001,3
218469,so+proudly+we+hail+1943,3
121658,axed+2012,2
98513,i+am+trying+to+break+your+heart+2002,4
44863,daisies+1966,4
236008,just+cause+1995,3
194609,excision+2012,4
57074,quicksilver+1986,3
79754,ever+after+a+cinderella+story+1998,4
153851,a+pigs+tale+1996,4
182816,work+in+progress+2001,3
149670,my+one+and+only+2009,4
154434,mysterious+island+1961,4
169184,zabriskie+point+1970,2
36138,victory+through+air+power+1943,3
179438,warlock+1959,4
184887,chasing+liberty+2004,2
197431,death+on+the+nile+1978,4
154767,chicken+run+2000,4
102162,exodus+1960,5
274131,a+most+wanted+man+2014,3
47136,eye+of+god+1997,3
109331,united+93+2006,4
10899,two+english+girls+1971,4
206973,the+beastmaster+1982,3
1185,szamanka+1996,3
30235,my+little+eye+2002,4
188291,harry+potter+and+the+goblet+of+fire+2005,4
157591,monsters_+inc.+2001,4
37930,loves+enduring+promise+2004,3
101390,living+proof+2008,3
119391,manufactured+landscapes+2006,4
63774,swordfish+2001,4
304378,the+shining+1980,4
206035,my+bloody+valentine+2009,3
108095,gypsy+1962,3
167072,immortal+beloved+1994,3
111944,juwanna+mann+2002,2
165935,oldboy+2003,4
285690,tenebre+1982,4
136726,eyewitness+1981,5
145835,lone+wolf+and+cub+baby+cart+at+the+river+styx+1972,3
233796,monty+python+and+the+holy+grail+1975,5
114222,the+day+the+earth+stood+still+1951,4
271647,woodstock+1970,3
155543,dawn+of+the+planet+of+the+apes+2014,4
34110,51+2011,4
252739,my+man+godfrey+1957,5
256985,scarlet+street+1945,3
224746,freejack+1992,4
75408,my+neighbor+totoro+1988,4
262533,indiana+jones+and+the+temple+of+doom+1984,4
128497,my+girl+1991,3
61938,my+one+and+only+2009,3
281703,living+death+2006,3
67581,jumanji+1995,4
235983,it+happened+one+night+1934,4
74074,gypsy+1962,4
249100,gypsy+1962,3
106979,gone+girl+2014,3
283922,ivanhoe+1952,3
309023,rembrandts+jaccuse...+2008,4
193016,shutter+island+2010,4
121443,twins+1988,4
285544,junebug+2005,4
53619,wuthering+heights+1970,3
294943,mystic+river+2003,5
68774,aliens+vs+predator+requiem+2007,2
200293,the+lion+king+2+simbas+pride+1998,4
8955,eye+of+god+1997,4
85388,my+dog+skip+2000,3
59109,kadosh+1999,3
165812,striking+distance+1993,3
173060,monsters_+inc.+2001,5
274881,my+own+private+idaho+1991,4
145414,whisper+of+the+heart+1995,4
189666,gypsy+1962,4
270821,alligator+eyes+1990,4
225637,junebug+2005,3
181928,alila+2003,3
216657,the+dark+knight+2008,4
167002,mirror+mirror+2012,3
119011,mystic+river+2003,5
17039,extreme+movie+2008,2
148389,much+ado+about+nothing+2012,4
12201,the+guest+2014,4
223024,teen+spirit+2011,5
232902,sunday+bloody+sunday+1971,4
256851,lassie+come+home+1943,2
16899,butterflies+are+free+1972,4
175369,the+importance+of+being+earnest+2002,3
308265,nina+frisk+2007,4
207334,the+secret+life+of+walter+mitty+2013,4
47247,twins+1988,4
233114,eyewitness+1981,4
26220,the+monster+club+1981,3
306506,my+man+godfrey+1957,4
94292,mysterious+island+1961,2
274583,our+song+2000,4
107916,love+is+strange+2014,4
188239,ten+violent+women+1982,3
303939,murder+by+numbers+2002,3
284241,oz+the+great+and+powerful+2013,2
133031,the+dark+knight+rises+2012,4
322,evolver+1994,5
131440,explorers+1985,4
55675,mysterious+island+1961,4
10134,the+matrix+1999,5
294051,my+one+and+only+2009,3
160780,ivan+the+terrible_+part+i+1945,3
226154,full+body+massage+1995,3
248913,swordfish+2001,3
120787,samurai+rebellion+1967,5
268001,suspect+1987,4
264118,homework+1989,3
155723,my+side+of+the+mountain+1969,4
104690,evangelion+1.0+you+are+not+alone+2007,5
254500,stick+it+2006,4
178689,the+boys+from+brazil+1978,3
4231,forrest+gump+1994,5
134798,mulan+ii+2004,4
35357,sorority+wars+2009,3
136505,my+one+and+only+2009,3
132882,the+godfather+1972,5
196270,mysterious+island+1961,3
9263,curse+of+chucky+2013,3
113025,the+twilight+saga+new+moon+2009,3
271703,saving+private+ryan+1998,4
155633,the+shining+1980,4
114453,little+shop+of+horrors+1986,3
276355,poetry+2010,3
29151,porkys+1981,4
208775,twelve+oclock+high+1949,5
286520,eye+of+the+needle+1981,4
306389,two+hands+1999,4
149324,the+citizen+2012,4
51995,eye+of+god+1997,5
148707,much+ado+about+nothing+2012,4
59882,my+boyfriends+back+1993,3
196258,cube+zero+2004,3
115800,inception+2010,3
48421,my+sassy+girl+2001,4
109762,predator+1987,5
135117,over+the+hedge+2006,4
279344,the+beast+of+war+1988,3
35157,snow+beast+2011,4
276348,ill+manors+2012,3
309298,5+centimeters+per+second+2007,4
224077,three+crowns+of+the+sailor+1983,3
56309,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,4
187103,strange+voyage+1964,3
285109,repo+men+2010,4
222639,eye+of+god+1997,5
163331,mr.+hollands+opus+1995,5
122173,ju+dou+1990,3
98192,mysterious+island+1961,3
259615,kuroneko+1968,5
66980,the+reflecting+skin+1990,4
238137,excalibur+1981,3
70272,the+phantom+tollbooth+1970,3
63477,akira+1988,3
292569,executive+decision+1996,2
74796,thankskilling+3+2012,3
241605,khumba+2013,4
139224,switchback+1997,3
84611,three+little+words+1950,3
147278,away+from+her+2006,4
58517,pirates+of+the+caribbean+dead+mans+chest+2006,3
91332,wild+target+2010,3
54334,love+letters+1945,3
5254,submarino+2010,5
224152,two+english+girls+1971,4
198765,exotica+1994,4
231200,mystic+river+2003,4
6523,harry+potter+and+the+order+of+the+phoenix+2007,4
24848,sweet+rush+2009,3
88674,up+2009,3
218997,my+one+and+only+2009,2
203881,the+hunchback+of+notre+dame+1996,4
275318,cypher+2002,4
63444,the+legend+of+bigfoot+1976,2
84034,the+collector+2009,4
197824,the+shawshank+redemption+1994,5
230891,who+is+cletis+tout+2001,3
87290,the+godfather+1972,3
78562,harry+and+tonto+1974,3
222517,the+ambassador+2011,4
30944,every+little+step+2009,3
146396,foxcatcher+2014,3
128565,much+ado+about+nothing+2012,4
204291,the+village+barbershop+2008,2
303303,eye+of+the+needle+1981,4
250978,avatar+2009,4
64546,evangelion+2.0+you+can+not+advance+2009,3
231716,godspeed+2009,4
194948,i_+robot+2004,4
247149,sudden+impact+1983,4
35775,the+visitors+ii+the+corridors+of+time+1998,3
287684,daddy+1995,4
161109,sabotage+1936,5
57477,magnum+force+1973,4
122886,my+mothers+castle+1990,4
180424,bad+boy+bubby+1993,3
258348,powder+1995,3
203833,run+1991,4
54028,my+sassy+girl+2001,5
172501,all+the+presidents+men+1976,4
302902,wit+2001,4
204187,the+incident+1967,4
123397,ryans+daughter+1970,3
86566,murder_+inc.+1960,3
109506,sweet+november+1968,3
30267,swordfish+2001,3
114923,gabbeh+1996,3
178318,children+of+a+lesser+god+1986,3
158878,quantum+of+solace+2008,3
100134,loaded+1996,1
199934,avalanche+1978,2
279675,fx+1986,4
111067,my+beautiful+laundrette+1985,5
85721,gladiator+2000,4
287261,cypher+2002,4
265219,gypsy+1962,3
57643,experiment+in+terror+1962,3
116036,my+neighbors+the+yamadas+1999,4
257587,swordfish+2001,3
226900,exodus+1960,4
164302,lucas+1986,4
178014,mulan+1998,3
185498,side+by+side+2012,4
29925,forrest+gump+1994,3
98913,inception+2010,5
273981,alice+in+wonderland+1951,3
221696,shark+tale+2004,3
182139,special+bulletin+1983,4
203337,two+bits+1995,4
99332,he+died+with+a+felafel+in+his+hand+2001,3
381,avatar+2009,5
56376,the+eternal+return+1943,4
27971,the+terminator+1984,4
294594,princess+mononoke+1997,3
20734,fun+in+acapulco+1963,3
263833,expelled+2014,4
47379,leon+the+professional+1994,5
195007,from+dusk+till+dawn+1996,3
159505,the+shawshank+redemption+1994,5
55685,the+shining+1980,4
307122,burne+2008,4
97189,away+from+her+2006,4
129936,exodus+1960,5
174932,foul+play+1978,4
234805,the+hobbit+the+battle+of+the+five+armies+2014,3
305669,murder_+inc.+1960,3
140342,harry+potter+and+the+prisoner+of+azkaban+2004,3
209408,the+goonies+1985,3
246468,three+kings+1999,4
107296,my+one+and+only+2009,3
129959,kronks+new+groove+2005,3
77182,manon+of+the+spring+1952,4
245892,the+good_+the+bad+and+the+ugly+1966,4
296538,coraline+2009,4
176874,everything+about+mustafa+2004,4
241039,extract+2009,3
285180,e.t.+the+extra-terrestrial+1982,4
109044,suspicion+1941,4
86960,raid+2003,3
147108,princess+mononoke+1997,4
161984,bugsy+1991,4
272631,ryans+daughter+1970,3
139757,the+beat+that+my+heart+skipped+2005,5
74785,back+to+the+secret+garden+2001,4
70972,my+one+and+only+2009,4
273242,the+lord+of+the+rings+the+two+towers+2002,4
190148,twelve+oclock+high+1949,4
241608,ryans+daughter+1970,4
164641,the+day+after+trinity+1981,5
24314,my+one+and+only+2009,5
70768,cheeky+2000,4
76073,master+and+commander+the+far+side+of+the+world+2003,4
35417,my+wife+is+an+actress+2001,3
257058,my+one+and+only+2009,3
94708,executive+decision+1996,3
74507,flu+2013,3
208540,soul+surfer+2011,4
148852,suspicion+1941,5
199373,twelve+oclock+high+1949,3
137429,2001+a+space+odyssey+1968,3
151959,strange+circus+2005,4
131897,much+ado+about+nothing+2012,5
62335,the+changeling+1980,4
223495,hoffman+1970,4
102822,disorganized+crime+1989,2
71393,the+cat+returns+2002,4
199276,pure+country+1992,4
218339,our+man+flint+1966,4
39686,harry+potter+and+the+order+of+the+phoenix+2007,4
180015,the+last+samurai+2003,4
47827,flight+of+the+red+balloon+2007,4
289975,the+terminator+1984,4
20249,die+hard+1988,4
167292,funny+about+love+1990,3
85796,executive+decision+1996,4
84014,ever+after+a+cinderella+story+1998,5
76700,independence+day+1996,4
13690,exodus+1960,3
273719,inside+man+2006,4
141541,the+killing+of+sister+george+1968,3
71827,watchmen+2009,3
113080,close+encounters+of+the+third+kind+1977,4
78654,thirst+for+love+1967,4
234480,the+tracker+2002,3
157359,x-men+days+of+future+past+2014,4
72908,the+peach+thief+1964,3
184530,music+box+1989,5
90176,casualties+of+war+1989,4
63649,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
294921,my+neighbor+totoro+1988,4
223053,avatar+2009,3
281324,away+from+her+2006,4
60451,iron+man+3+2013,5
74142,blade+runner+1982,3
235160,snow+white+and+the+seven+dwarfs+1937,2
8072,husbands+and+wives+1992,3
229545,running+on+empty+1988,4
56290,rollo+and+the+spirit+of+the+woods+2001,4
125115,iron+man+3+2013,4
71850,anatomy+of+a+murder+1959,3
206390,dream+demon+1988,4
29361,planet+ocean+2012,4
45690,exodus+1960,5
200387,king+kong+1933,3
178938,burne+2008,3
50393,suddenly+1954,4
140787,the+best+years+of+our+lives+1946,4
223421,the+reeds+2009,3
190245,penguins+of+madagascar+2014,3
1160,the+cat+returns+2002,3
180891,lessons+of+darkness+1992,4
45778,eyewitness+1981,3
198869,subway+1985,4
216167,austin+powers+in+goldmember+2002,3
38768,the+big+easy+1986,4
40343,twilights+last+gleaming+1977,4
154310,listen+up+philip+2014,2
150104,murder+at+1600+1997,2
134622,duck+soup+1933,5
173074,twentieth+century+1934,4
138883,hellboy+ii+the+golden+army+2008,3
215933,nuts+1987,3
93506,executive+decision+1996,4
185863,mystery+train+1989,4
253598,yongary_+monster+from+the+deep+1967,3
293678,from+here+to+eternity+1953,4
262691,mystic+river+2003,4
247903,independence+day+1996,4
245348,big+hero+6+2014,5
285995,st.+elmos+fire+1985,4
29446,my+beautiful+laundrette+1985,4
166534,strawberry+wine+2009,2
107651,harry+potter+and+the+philosophers+stone+2001,4
228936,burne+2008,4
186483,iron+man+2+2010,5
277477,another+thin+man+1939,4
250359,pleasantville+1998,3
6700,mysterious+island+1961,5
188414,exodus+1960,4
284528,naqoyqatsi+2002,3
234901,funny+about+love+1990,3
270681,koran+by+heart+2011,3
113255,veer-zaara+2004,4
197382,bound+for+glory+1976,4
59829,avanti+1972,3
142460,due+date+2010,4
142674,from+russia+with+love+1963,4
83106,rumble+fish+1983,5
146742,the+great+debaters+2007,4
116371,the+class+of+92+2013,4
285468,our+man+in+havana+1959,4
95712,mystic+river+2003,4
274470,every+day+2010,5
35648,the+shawshank+redemption+1994,5
214995,my+one+and+only+2009,4
76999,running+on+empty+1988,4
288199,avanti+1972,3
113293,the+parade+2011,4
186351,extract+2009,4
303460,the+changeling+1980,4
255160,away+from+her+2006,4
2016,flodder+3+1995,4
255940,batman+begins+2005,3
40367,interstellar+2014,5
67664,the+cameraman+1928,5
135842,numb+2007,3
186895,regeneration+1997,3
71833,azumi+2003,3
93246,growth+2010,3
68803,my+boyfriends+back+1993,2
262659,expelled+2014,4
94625,seduced+and+abandoned+1964,4
220294,expelled+2014,4
206131,the+first+men+in+the+moon+2010,4
170545,my+fair+lady+1964,4
59365,two+years+at+sea+2011,3
276586,murder+at+1600+1997,4
117054,my+dog+skip+2000,3
37596,suspicion+1941,5
135760,away+from+her+2006,4
306156,exodus+1960,2
283516,batman+begins+2005,4
38953,indiana+jones+and+the+last+crusade+1989,3
113700,alice+in+wonderland+1951,4
298815,my+neighbor+totoro+1988,5
295131,hidalgo+2004,4
15085,humoresque+1946,4
185895,suspect+zero+2004,4
164763,million+dollar+mermaid+1952,4
154089,junebug+2005,4
278578,running+on+empty+1988,4
34104,julie++julia+2009,4
52325,juice+1992,3
189909,that+thing+you+do+1996,3
161281,king+corn+2007,3
221316,my+one+and+only+2009,3
109106,one+hundred+and+one+dalmatians+1961,4
108698,i_+robot+2004,4
241004,mysterious+island+1961,3
263210,stonehearst+asylum+2014,2
41657,burne+2008,4
61268,wyatt+earp+1994,4
124201,excalibur+1981,4
304843,the+lion+king+1994,4
42403,the+birds_+the+bees+and+the+italians+1965,3
30798,suspicion+1941,4
30512,jurassic+park+1993,3
127458,hush+1998,2
43642,fright+night+2011,3
183940,away+from+her+2006,4
180535,aliens+1986,4
199769,eyewitness+1981,3
208023,farewell+2009,5
173405,ghost+1990,3
204069,35+up+1991,4
144299,percy+jackson++the+olympians+the+lightning+thief+2010,4
270442,my+beautiful+laundrette+1985,4
186672,geronimo+an+american+legend+1993,3
211766,drive_+he+said+1971,2
187491,kingsman+the+secret+service+2015,3
87003,after+fall_+winter+2012,3
175367,predator+1987,4
147727,eye+of+god+1997,4
241054,my+one+and+only+2009,4
225702,eyewitness+1981,3
2615,beowulf++grendel+2005,3
211531,lo+2009,3
160253,quiet+chaos+2008,3
303434,my+one+and+only+2009,4
32570,monsters_+inc.+2001,5
106964,a+man+and+a+woman+1966,4
97101,two+of+a+kind+1983,2
61859,monsters+ball+2001,3
269912,sunshine+state+2002,3
216675,the+four+musketeers+1974,4
153310,kikis+delivery+service+1989,3
114617,running+on+empty+1988,3
130413,hellboy+ii+the+golden+army+2008,4
299642,there+was+a+crooked+man...+1970,3
265910,cinderella+1950,4
209520,naked+1993,4
22908,duck+soup+1933,3
160941,the+matrix+1999,4
206754,dial+m+for+murder+1954,4
278363,master+and+commander+the+far+side+of+the+world+2003,3
270100,extreme+measures+1996,3
276262,the+glass+agency+1999,3
200001,rashomon+1950,4
222850,my+one+and+only+2009,3
39824,blue+velvet+1986,4
215377,tangled+2010,4
126152,wolfcop+2014,3
298436,21+2008,5
232864,axed+2012,5
69143,my+sister+eileen+1955,4
222561,rumor+has+it...+2005,2
260363,cypher+2002,4
110791,toy+story+3+2010,4
290070,that+cold+day+in+the+park+1969,3
76390,the+champ+1931,3
249589,axed+2012,5
18201,breathless+1960,4
21740,the+needle+1988,3
97387,i_+robot+2004,4
118929,a+letter+to+momo+2012,4
36692,my+favorite+brunette+1947,4
181394,twelve+oclock+high+1949,5
237360,cameraman+the+life+and+work+of+jack+cardiff+2010,4
166117,friday+the+13th+1980,2
185865,running+on+empty+1988,5
64443,iron+man+2008,2
163945,a+family+thing+1996,4
11262,kingsman+the+secret+service+2015,5
254998,twentieth+century+1934,4
307707,over+the+hedge+2006,3
145121,the+green+mile+1999,5
125560,burn+after+reading+2008,3
196765,away+from+her+2006,3
64162,excalibur+1981,3
277161,cyrano+de+bergerac+1950,3
165804,the+pursuit+of+happiness+1971,4
45378,my+life+1993,3
55930,independence+day+1996,4
103864,the+bitter+tears+of+petra+von+kant+1972,4
214794,experiment+in+terror+1962,4
28329,toy+story+3+2010,4
171599,daisies+1966,3
149916,how+to+eat+your+watermelon+in+white+company+and+enjoy+it+2005,4
113537,a+bugs+life+1998,3
233954,exodus+1960,4
263704,shogun+assassin+1980,4
232910,bloodsucking+pharaohs+in+pittsburgh+1991,3
148576,toy+story+3+2010,5
209786,the+tales+of+hoffmann+1951,4
84413,diary+of+a+chambermaid+1964,4
242228,alien+resurrection+1997,3
110717,things+change+1988,4
175647,fight+club+1999,3
177873,apache+1954,4
208128,bulletproof+1996,5
153628,hardware+1990,2
208750,the+possession+of+michael+king+2014,3
202065,indiana+jones+and+the+last+crusade+1989,5
180713,my+man+godfrey+1957,4
12613,mysterious+island+1961,3
247987,gypsy+1962,3
43777,2001+a+space+odyssey+1968,5
25617,everlasting+moments+2008,4
132296,kikis+delivery+service+1989,3
275735,away+from+her+2006,4
44321,terminator+2+judgment+day+1991,5
144177,subspecies+4+bloodstorm+1998,3
216727,hell+to+eternity+1960,4
77784,iron+man+3+2013,4
242962,shutter+island+2010,3
147123,howls+moving+castle+2004,5
193811,this+is+spinal+tap+1984,5
110632,bill++teds+excellent+adventure+1989,4
1430,a+bugs+life+1998,4
68640,montana+1998,3
137642,armour+of+god+ii+operation+condor+1991,3
161672,monty+python+and+the+holy+grail+1975,4
186423,the+peacemaker+1997,3
143630,my+life+1993,5
22967,my+one+and+only+2009,3
54536,harry+potter+and+the+prisoner+of+azkaban+2004,5
213596,fresh+1994,4
11662,abc+africa+2001,4
35133,pushing+hands+1992,3
184680,princesse+tam+tam+1935,4
36837,executive+suite+1954,3
134238,twelve+oclock+high+1949,3
223452,damien+omen+ii+1978,4
132934,a+delicate+balance+1973,3
39919,exodus+1960,3
47786,twister+1996,4
123190,walle+2008,5
2451,the+glass+menagerie+1987,4
123899,cypher+2002,4
10582,shrek+2001,4
270918,gladiator+2000,4
272750,nightcrawler+2014,4
232953,exodus+1960,4
44492,meet+the+parents+2000,4
307638,tokyo.sora+2002,4
256187,my+man+godfrey+1957,4
158769,avalon+1990,5
137186,nausica+of+the+valley+of+the+wind+1984,5
220892,footprints+1975,4
209341,le+jour+se+lve+1939,3
50001,lomalla+2000,2
103096,waste+land+2010,4
3159,julia+1977,4
31031,oceans+thirteen+2007,3
236061,no+retreat_+no+surrender+2+raging+thunder+1988,3
112262,indiana+jones+and+the+last+crusade+1989,4
57807,blade+runner+1982,5
221178,lamerica+1994,2
187095,cyrano+de+bergerac+1950,3
195718,come+back+to+the+5++dime_+jimmy+dean_+jimmy+dean+1982,4
206580,shrooms+2007,3
241441,the+pretty+one+2014,3
270682,the+sound+of+music+1965,4
19109,mulan+1998,4
42732,away+from+her+2006,3
27601,blow-up+1966,3
48553,my+one+and+only+2009,4
259728,away+from+her+2006,4
223652,symmetry+2003,4
78094,tell+no+one+2006,4
64052,confetti+2006,3
171379,chinatown+1974,4
241182,exodus+1960,3
171141,guns+at+batasi+1964,4
60735,you_+the+living+2007,4
139510,more+wild+wild+west+1980,4
127970,the+man+in+the+iron+mask+1998,3
177678,three+kings+1999,3
98355,the+barbarian+invasions+2003,3
32396,exodus+1960,4
284477,cypher+2002,4
278334,the+shawshank+redemption+1994,4
177147,sex+drive+2008,3
150031,shutter+island+2010,5
133824,the+amazing+spider-man+2+2014,3
237423,all+i+wanna+do+1998,3
72225,my+one+and+only+2009,3
268513,cry+freedom+1987,3
16591,tinpis+run+1991,3
86864,interstellar+2014,4
208893,goodfellas+1990,5
90045,running+on+empty+1988,4
282698,the+rules+of+the+game+1939,5
239579,ivanhoe+1952,3
289864,the+inbetweeners+movie+2011,4
267910,premature+2014,3
71055,a+very+natural+thing+1974,3
144292,revolution+1985,3
116688,the+wind+journeys+2009,5
155989,why+we+fight+divide+and+conquer+1943,4
308571,my+man+godfrey+1957,4
260933,burne+2008,3
102334,away+from+her+2006,3
187785,dune+1984,4
148471,my+sassy+girl+2001,4
78894,mysterious+island+1961,4
8221,south+of+the+border+2009,4
229113,2001+a+space+odyssey+1968,4
193084,arrapaho+1984,3
135853,alice+in+wonderland+2010,3
13452,daydream+nation+2010,3
64819,harry+potter+and+the+chamber+of+secrets+2002,2
306872,dial+m+for+murder+1954,5
271520,the+kid+1921,4
3430,uncle+marin_+the+billionaire+1979,3
264222,the+man+who+knew+too+much+1956,4
191734,hud+1963,5
262335,twins+1988,3
209651,tycoon+2002,4
49386,our+town+1940,3
299220,anywhere+but+here+1999,3
270288,the+big+chill+1983,4
132068,frenzy+1972,4
251243,true+crime+1996,3
205340,the+hunted+2003,3
181647,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
216864,perfumed+nightmare+1977,3
57051,the+star+witness+1931,3
128604,kill+bill+vol.+1+2003,4
79234,my+sassy+girl+2001,3
96364,away+from+her+2006,4
12746,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
8010,the+13th+warrior+1999,4
264485,mr.++mrs.+smith+2005,4
20081,once+upon+a+time+in+china+1991,4
181928,a+mothers+courage+2009,3
52234,dr.+jack+1922,3
35057,star+trek+generations+1994,3
245937,explorers+1985,3
289349,australia+2008,5
201888,julia+1977,4
61712,my+own+private+idaho+1991,5
183865,cypher+2002,2
172209,we+are+the+night+2010,4
304695,the+lion+king+2+simbas+pride+1998,4
6816,humoresque+1946,4
220809,eyewitness+1981,2
14208,the+other+side+of+the+mountain+1975,2
142711,the+dark+knight+rises+2012,3
101432,mystery+team+2009,4
128290,stargate+sg-1+children+of+the+gods+-+final+cut+2009,3
161651,beauty+and+the+beast+1991,4
27305,grosse+pointe+blank+1997,2
89033,bridesmaids+2011,4
249262,buffalo+66+1998,4
224468,funny+about+love+1990,2
190475,the+amazing+spider-man+2012,5
142266,bus+stop+1956,3
203141,mystic+river+2003,4
142632,pinocchio+1940,4
59534,summer+stock+1950,3
109839,that+obscure+object+of+desire+1977,4
250143,tremors+1990,3
28497,nanook+of+the+north+1922,3
301375,dune+1984,3
141559,not+quite+hollywood+2008,3
256978,eye+of+god+1997,2
122667,gone+girl+2014,4
257,communion+1989,2
41917,bulletproof+1996,3
283610,two+if+by+sea+1996,4
159834,away+from+her+2006,4
60604,axed+2012,4
168173,howls+moving+castle+2004,4
276514,peter++the+wolf+2006,3
283869,explorers+1985,3
295116,se7en+1995,4
201770,mystery+date+1991,3
77622,reverse+2009,4
34604,the+bitter+tea+of+general+yen+1933,3
148644,hairspray+2007,5
301370,explorers+1985,4
293428,theatre+of+blood+1973,4
17895,zu+warriors+from+the+magic+mountain+1983,4
226140,curly+sue+1991,3
72182,the+prestige+2006,4
125729,kumar+2012,4
245867,quest+for+camelot+1998,3
31230,casper+1995,3
192014,the+bingo+long+traveling+all-stars++motor+kings+1976,2
81254,frozen+2013,4
162381,fresh+1994,4
177371,killing+us+softly+4+advertisings+image+of+women+2010,3
33262,humoresque+1946,3
263628,the+dark+knight+2008,4
252892,the+lord+of+the+rings+the+return+of+the+king+2003,4
139022,the+egyptian+1954,4
83868,santa+claus+is+a+stinker+1982,2
78699,mickey_+donald_+goofy+the+three+musketeers+2004,4
186671,mystic+river+2003,4
277030,my+mothers+castle+1990,3
301213,exodus+1960,4
152188,butterfield+8+1960,3
281979,the+subject+was+roses+1968,4
256872,eyewitness+1981,5
113158,bull+durham+1988,4
157274,indiana+jones+and+the+temple+of+doom+1984,3
31266,wesley+willis+the+daddy+of+rock+n+roll+2003,4
270057,eye+of+the+needle+1981,5
47142,e.t.+the+extra-terrestrial+1982,4
254497,my+life+and+times+with+antonin+artaud+1993,4
156518,my+one+and+only+2009,3
222222,the+matrix+1999,5
197575,first+position+2011,5
162262,twins+1988,3
170794,bulworth+1998,3
285958,ruby++quentin+2003,4
83658,the+breach+1970,3
285123,mysterious+island+1961,4
235693,jurassic+park+1993,3
91904,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
167865,the+vengeance+of+fu+manchu+1967,3
86874,exodus+1960,4
234127,the+dark+knight+2008,5
150660,ulysses+1954,3
189775,axed+2012,3
254175,grand+illusion+1937,4
289908,away+from+her+2006,4
250728,symmetry+2003,4
194634,the+concert+2009,3
183577,sullivans+travels+1941,4
155521,mysterious+island+1961,3
255315,star+wars+1977,4
130735,monster+2003,4
263931,dont+give+up+the+ship+1959,4
13189,am1200+2008,3
296728,ever+after+a+cinderella+story+1998,4
144259,executive+decision+1996,3
276535,persona+1966,4
