id,title,adult,genres,production_companies,spoken_languages,metadata
livid+2011,Livid,False,['horror'],['lafabrique2'],['français'],Livid False horror lafabrique2  français
living+in+oblivion+1995,Living in Oblivion,False,"['drama', 'comedy']","['jdiproductions', 'lemonskyproductions']",['english'],Living in Oblivion False drama comedy jdiproductions lemonskyproductions  english
living+out+loud+1998,Living Out Loud,False,"['comedy', 'drama', 'romance']","['newlinecinema', 'jerseyfilms']",['english'],Living Out Loud False comedy drama romance newlinecinema jerseyfilms  english
living+til+the+end+2005,Living 'til the End,False,"['drama', 'romance']",[],['english'],Living 'til the End False drama romance   english
living+with+michael+jackson+a+tonight+special+2003,Living with Michael Jackson: A Tonight Special,False,['documentary'],[],['english'],Living with Michael Jackson: A Tonight Special False documentary   english
loaded+1996,Loaded,False,"['drama', 'mystery', 'thriller']",[],[],Loaded False drama mystery thriller   
local+hero+1983,Local Hero,False,"['comedy', 'drama']","['goldcrestfilmsinternational', 'enigmaproductions']",['english'],Local Hero False comedy drama goldcrestfilmsinternational enigmaproductions  english
lock+up+1989,Lock Up,False,"['action', 'adventure', 'crime', 'drama', 'thriller']","['tristarpictures', 'gordoncompany', 'carolcopictures', 'whiteeagle']",['english'],Lock Up False action adventure crime drama thriller tristarpictures gordoncompany carolcopictures whiteeagle  english
lock_+stock+and+two+smoking+barrels+1998,"Lock, Stock and Two Smoking Barrels",False,"['comedy', 'crime']","['handmadefilmsltd.', 'summitentertainment', 'polygramfilmedentertainment', 'skafilms', 'thestevetischcompany']",['english'],"Lock, Stock and Two Smoking Barrels False comedy crime handmadefilmsltd. summitentertainment polygramfilmedentertainment skafilms thestevetischcompany  english"
locke+2014,Locke,False,"['drama', 'thriller']","['imglobal', 'shoeboxfilms', 'a24']",['english'],Locke False drama thriller imglobal shoeboxfilms a24  english
locked+out+2006,Locked Out,False,['comedy'],"['france2cinéma', 'eskwad', 'uniongénéralecinématographique(ugc)', 'contreprod', 'carolinefilms']",['français'],Locked Out False comedy france2cinéma eskwad uniongénéralecinématographique(ugc) contreprod carolinefilms  français
lockout+2012,Lockout,False,"['action', 'thriller', 'sciencefiction']","['canal+', 'europacorp', 'ciné+']",['english'],Lockout False action thriller sciencefiction canal+ europacorp ciné+  english
loft+2008,Loft,False,"['drama', 'mystery', 'romance', 'thriller']",['woestijnvis'],['nederlands'],Loft False drama mystery romance thriller woestijnvis  nederlands
logans+run+1976,Logan's Run,False,"['adventure', 'action', 'romance', 'sciencefiction']",['metro-goldwyn-mayer(mgm)'],['english'],Logan's Run False adventure action romance sciencefiction metro-goldwyn-mayer(mgm)  english
logorama+2009,Logorama,False,['animation'],"['h5', 'autourdeminuitproductions', 'littleminxfilms']",['english'],Logorama False animation h5 autourdeminuitproductions littleminxfilms  english
lol+2012,LOL,False,"['drama', 'comedy', 'romance']","['doublefeaturefilms', 'mandatepictures', 'picagency', 'lolproductions']",['english'],LOL False drama comedy romance doublefeaturefilms mandatepictures picagency lolproductions  english
lola+1961,Lola,False,"['drama', 'romance']",['romeparisfilms'],"['english', 'français']",Lola False drama romance romeparisfilms  english français
lola+1981,Lola,False,"['romance', 'drama']","['westdeutscherrundfunk(wdr)', 'rialtofilm', 'triofilm']",['deutsch'],Lola False romance drama westdeutscherrundfunk(wdr) rialtofilm triofilm  deutsch
lola+monts+1955,Lola Montès,False,"['drama', 'romance']","['gammafilm', 'floridafilms']","['english', 'français', 'deutsch', 'magyar']",Lola Montès False drama romance gammafilm floridafilms  english français deutsch magyar
lolita+1962,Lolita,False,"['drama', 'romance']","['sevenartsproductions', 'alliedartists', 'transworldpictures']",['english'],Lolita False drama romance sevenartsproductions alliedartists transworldpictures  english
lolita+1997,Lolita,False,"['drama', 'romance']","['pathé', 'lolitaproductions']",['english'],Lolita False drama romance pathé lolitaproductions  english
lon+morin_+priest+1961,"Léon Morin, Priest",False,"['romance', 'drama']","['romeparisfilms', 'concordiacompagniacinematografica']","['english', 'français']","Léon Morin, Priest False romance drama romeparisfilms concordiacompagniacinematografica  english français"
london+1994,London,False,"['documentary', 'foreign']",[],[],London False documentary foreign   
london+2005,London,False,"['drama', 'action', 'romance']","['destinationfilms', 'silvernitratefilms', 'nationalfilmandtelevisionschool(nfts)', 'lhrproductionsinc.']",['english'],London False drama action romance destinationfilms silvernitratefilms nationalfilmandtelevisionschool(nfts) lhrproductionsinc.  english
london+boulevard+2010,London Boulevard,False,"['drama', 'crime']","['gkfilms', 'henceforth', 'projectionpictures', 'londonboulevard']",['english'],London Boulevard False drama crime gkfilms henceforth projectionpictures londonboulevard  english
london+the+modern+babylon+2012,London: The Modern Babylon,False,[],"['bbcfilms', 'air-edelassociates', 'bbcarts']",['english'],London: The Modern Babylon False  bbcfilms air-edelassociates bbcarts  english
lone+star+1996,Lone Star,False,"['drama', 'mystery', 'romance']","['castlerockentertainment', 'columbiapicturescorporation', 'riodulce']","['english', 'español']",Lone Star False drama mystery romance castlerockentertainment columbiapicturescorporation riodulce  english español
lone+survivor+2013,Lone Survivor,False,"['action', 'drama', 'thriller', 'war']","['universalpictures', 'weedroadpictures', 'herrickentertainment', 'leveragemanagement', 'closesttotheholeproductions', 'emmett/furlafilms', 'envisionentertainmentcorporation', 'film44', 'foresightunlimited', 'hollywoodstudiosinternational', 'spikingsentertainment']",['english'],Lone Survivor False action drama thriller war universalpictures weedroadpictures herrickentertainment leveragemanagement closesttotheholeproductions emmett/furlafilms envisionentertainmentcorporation film44 foresightunlimited hollywoodstudiosinternational spikingsentertainment  english
lone+wolf+and+cub+baby+cart+at+the+river+styx+1972,Lone Wolf and Cub: Baby Cart at the River Styx,False,"['action', 'drama']",['katsuproductionco.ltd.'],['日本語'],Lone Wolf and Cub: Baby Cart at the River Styx False action drama katsuproductionco.ltd.  日本語
lone+wolf+and+cub+baby+cart+in+peril+1972,Lone Wolf and Cub: Baby Cart in Peril,False,"['action', 'foreign']",['tohocompany'],['日本語'],Lone Wolf and Cub: Baby Cart in Peril False action foreign tohocompany  日本語
lone+wolf+and+cub+baby+cart+in+the+land+of+demons+1973,Lone Wolf and Cub: Baby Cart in the Land of Demons,False,['action'],['tohocompany'],['日本語'],Lone Wolf and Cub: Baby Cart in the Land of Demons False action tohocompany  日本語
lone+wolf+and+cub+baby+cart+to+hades+1972,Lone Wolf and Cub: Baby Cart to Hades,False,"['drama', 'action']","['tohocompany', 'katsuproductionco.ltd.']",['日本語'],Lone Wolf and Cub: Baby Cart to Hades False drama action tohocompany katsuproductionco.ltd.  日本語
lone+wolf+and+cub+sword+of+vengeance+1972,Lone Wolf and Cub: Sword of Vengeance,False,"['drama', 'action']",['katsuproductionco.ltd.'],['日本語'],Lone Wolf and Cub: Sword of Vengeance False drama action katsuproductionco.ltd.  日本語
lone+wolf+and+cub+white+heaven+in+hell+1974,Lone Wolf and Cub: White Heaven in Hell,False,"['action', 'foreign']",['katsuproductionco.ltd.'],['日本語'],Lone Wolf and Cub: White Heaven in Hell False action foreign katsuproductionco.ltd.  日本語
lone+wolf+mcquade+1983,Lone Wolf McQuade,False,"['action', 'crime', 'drama', 'romance', 'thriller', 'western']","['1818', 'lonewolfmcquadeassociates', 'topkickproductions']","['english', 'español']",Lone Wolf McQuade False action crime drama romance thriller western 1818 lonewolfmcquadeassociates topkickproductions  english español
lonely+are+the+brave+1962,Lonely Are the Brave,False,"['drama', 'western']",['joelproductions'],"['english', 'español']",Lonely Are the Brave False drama western joelproductions  english español
lonely+hearts+2006,Lonely Hearts,False,"['drama', 'thriller', 'crime', 'romance']","['millenniumfilms', 'emmett/furlafilms']",['english'],Lonely Hearts False drama thriller crime romance millenniumfilms emmett/furlafilms  english
lonely+street+2009,Lonely Street,False,"['action', 'comedy', 'drama', 'thriller']","['inwoodstreetproductions', 'giraffeproductions', 'lonelystreet']",['english'],Lonely Street False action comedy drama thriller inwoodstreetproductions giraffeproductions lonelystreet  english
loners+2000,Loners,False,"['comedy', 'drama']",[],['český'],Loners False comedy drama   český
lonesome+jim+2005,Lonesome Jim,False,"['comedy', 'drama', 'romance']",['plumpictures'],['english'],Lonesome Jim False comedy drama romance plumpictures  english
long+days+journey+into+night+1962,Long Day's Journey Into Night,False,"['drama', 'history']","['embassypictures', 'firstcompany']",['english'],Long Day's Journey Into Night False drama history embassypictures firstcompany  english
long+nights+journey+into+day+2000,Long Night's Journey Into Day,False,['documentary'],[],"['afrikaans', '', 'english']",Long Night's Journey Into Day False documentary   afrikaans  english
longford+2006,Longford,False,"['crime', 'drama']","['hbofilms', 'granadatelevision', 'channel4televisioncorporation']",['english'],Longford False crime drama hbofilms granadatelevision channel4televisioncorporation  english
longtime+companion+1990,Longtime Companion,False,['drama'],['thesamuelgoldwyncompany'],['english'],Longtime Companion False drama thesamuelgoldwyncompany  english
look+at+me+2004,Look at Me,False,"['drama', 'comedy']",[],['français'],Look at Me False drama comedy   français
look+both+ways+2005,Look Both Ways,False,"['drama', 'romance']",['hibiscusfilms'],['english'],Look Both Ways False drama romance hibiscusfilms  english
look+whos+talking+1989,Look Who's Talking,False,"['comedy', 'romance']","['tristarpictures', 'managementcompanyentertainmentgroup(mceg)']",['english'],Look Who's Talking False comedy romance tristarpictures managementcompanyentertainmentgroup(mceg)  english
look+whos+talking+now+1993,Look Who's Talking Now!,False,"['romance', 'comedy', 'family']",['tristarpictures'],['english'],Look Who's Talking Now! False romance comedy family tristarpictures  english
look+whos+talking+too+1990,Look Who's Talking Too,False,"['romance', 'comedy']",['tristarpictures'],['english'],Look Who's Talking Too False romance comedy tristarpictures  english
looker+1981,Looker,False,"['sciencefiction', 'thriller']","['warnerbros.', 'theladdcompany']",['english'],Looker False sciencefiction thriller warnerbros. theladdcompany  english
looking+for+comedy+in+the+muslim+world+2005,Looking for Comedy in the Muslim World,False,['comedy'],"['thinkfilm', 'kintoppictures', 'shangri-laentertainment', 'seventhpictureproductionsllc']",['english'],Looking for Comedy in the Muslim World False comedy thinkfilm kintoppictures shangri-laentertainment seventhpictureproductionsllc  english
looking+for+eric+2009,Looking for Eric,False,"['comedy', 'drama']",['diaphanafilms'],['english'],Looking for Eric False comedy drama diaphanafilms  english
looking+for+mr.+goodbar+1977,Looking for Mr. Goodbar,False,"['drama', 'thriller']",['bandaivisual'],['english'],Looking for Mr. Goodbar False drama thriller bandaivisual  english
looking+for+richard+1996,Looking for Richard,False,['documentary'],"['twentiethcenturyfoxfilmcorporation', 'jamproductions', 'chalproductions']",['english'],Looking for Richard False documentary twentiethcenturyfoxfilmcorporation jamproductions chalproductions  english
looney+tunes+back+in+action+2003,Looney Tunes: Back in Action,False,"['animation', 'comedy', 'family']","['lonelyfilmproductionsgmbh&co.kg.', 'warnerbros.animation', 'warnerbros.', 'goldmannpictures', 'baltimorespringcreekproductions', 'warnerbros.featureanimation']",['english'],Looney Tunes: Back in Action False animation comedy family lonelyfilmproductionsgmbh&co.kg. warnerbros.animation warnerbros. goldmannpictures baltimorespringcreekproductions warnerbros.featureanimation  english
looper+2012,Looper,False,"['action', 'thriller', 'sciencefiction']","['endgameentertainment', 'filmdistrict', 'dmgentertainment', 'rambergmanproductions']",['english'],Looper False action thriller sciencefiction endgameentertainment filmdistrict dmgentertainment rambergmanproductions  english
loose+cannons+1990,Loose Cannons,False,"['action', 'comedy', 'crime', 'mystery', 'thriller']",['tristarpictures'],['english'],Loose Cannons False action comedy crime mystery thriller tristarpictures  english
loose+cannons+2010,Loose Cannons,False,"['comedy', 'drama', 'romance']",['fandango'],['italiano'],Loose Cannons False comedy drama romance fandango  italiano
loosies+2012,Loosies,False,"['comedy', 'drama', 'romance']","['ifcfilms', 'woodhavenproductioncompany']",['english'],Loosies False comedy drama romance ifcfilms woodhavenproductioncompany  english
lord+jim+1965,Lord Jim,False,"['action', 'adventure', 'drama']","['columbiapictures', 'keepfilms', 'columbiabritishproductions']",['english'],Lord Jim False action adventure drama columbiapictures keepfilms columbiabritishproductions  english
lord+love+a+duck+1966,Lord Love a Duck,False,"['comedy', 'drama']",['georgeaxelrodproductions'],['english'],Lord Love a Duck False comedy drama georgeaxelrodproductions  english
lord+of+illusions+1995,Lord of Illusions,False,"['mystery', 'horror', 'thriller']","['unitedartists', 'seraphimfilms']",['english'],Lord of Illusions False mystery horror thriller unitedartists seraphimfilms  english
lord+of+tears+2013,Lord of Tears,False,"['drama', 'horror']","['hexmedia', 'darkdunesproductions']",['english'],Lord of Tears False drama horror hexmedia darkdunesproductions  english
lord+of+the+flies+1963,Lord of the Flies,False,"['thriller', 'adventure', 'drama']",['twoartsltd.'],['english'],Lord of the Flies False thriller adventure drama twoartsltd.  english
lord+of+the+flies+1990,Lord of the Flies,False,"['adventure', 'drama', 'thriller']","['castlerockentertainment', 'nelsonentertainment', ""jack'scamp""]",['english'],Lord of the Flies False adventure drama thriller castlerockentertainment nelsonentertainment jack'scamp  english
lord+of+war+2005,Lord of War,False,"['crime', 'drama', 'thriller']","['saturnfilms', 'ascendantpictures', 'endgameentertainment', 'entertainmentmanufacturingcompany', 'risingstar', 'copagv']","['العربية', 'deutsch', 'english', 'français', 'pусский', 'español', 'український', 'türkçe']",Lord of War False crime drama thriller saturnfilms ascendantpictures endgameentertainment entertainmentmanufacturingcompany risingstar copagv  العربية deutsch english français pусский español український türkçe
lords+of+dogtown+2005,Lords of Dogtown,False,['drama'],"['columbiapictures', 'tristarpictures']","['english', 'español']",Lords of Dogtown False drama columbiapictures tristarpictures  english español
lore+2012,Lore,False,"['drama', 'war', 'thriller']","['porchlightfilms', 'rohfilm', 'edgecityfilms']","['english', 'deutsch']",Lore False drama war thriller porchlightfilms rohfilm edgecityfilms  english deutsch
lorenzos+oil+1992,Lorenzo's Oil,False,['drama'],['universalpictures'],"['english', 'français', 'magyar']",Lorenzo's Oil False drama universalpictures  english français magyar
los+olvidados+1950,Los Olvidados,False,"['crime', 'drama']",['ultramarfilms'],['español'],Los Olvidados False crime drama ultramarfilms  español
loser+2000,Loser,False,"['drama', 'comedy', 'romance', 'family']",['columbiapictures'],['english'],Loser False drama comedy romance family columbiapictures  english
loser+takes+all+2002,Loser Takes All,False,[],[],['ελληνικά'],Loser Takes All False    ελληνικά
losin+it+1983,Losin' It,False,['comedy'],"['tijuanaproductions', 'tiberiusfilmproductions']","['english', 'español']",Losin' It False comedy tijuanaproductions tiberiusfilmproductions  english español
losing+chase+1996,Losing Chase,False,"['drama', 'romance']","['hallmarkentertainment', 'showtimenetworks']",['english'],Losing Chase False drama romance hallmarkentertainment showtimenetworks  english
losing+isaiah+1995,Losing Isaiah,False,['drama'],['paramountpictures'],['english'],Losing Isaiah False drama paramountpictures  english
lost++found+1999,Lost & Found,False,"['comedy', 'romance']","['alconentertainment', 'dinamoentertainment']",['english'],Lost & Found False comedy romance alconentertainment dinamoentertainment  english
lost+and+delirious+2001,Lost and Delirious,False,"['drama', 'romance']","['cité-amérique', 'dummettfilms']",['english'],Lost and Delirious False drama romance cité-amérique dummettfilms  english
lost+boys+of+sudan+2003,Lost Boys of Sudan,False,['documentary'],[],[],Lost Boys of Sudan False documentary   
lost+boys+the+tribe+2008,Lost Boys: The Tribe,False,"['crime', 'drama', 'horror', 'thriller']","['thunderroadpictures', 'hollywoodmediabridge', 'warnerpremiere', 'lb2films']","['english', 'polski']",Lost Boys: The Tribe False crime drama horror thriller thunderroadpictures hollywoodmediabridge warnerpremiere lb2films  english polski
lost+embrace+2004,Lost Embrace,False,"['drama', 'foreign']",[],"['한국어/조선말', 'español', '']",Lost Embrace False drama foreign   한국어/조선말 español 
lost+highway+1997,Lost Highway,False,"['drama', 'thriller', 'mystery']","['ciby2000', 'octoberfilms', 'asymmetricalproductions', 'losthighwayproductions']",['english'],Lost Highway False drama thriller mystery ciby2000 octoberfilms asymmetricalproductions losthighwayproductions  english
lost+horizon+1937,Lost Horizon,False,"['adventure', 'fantasy', 'drama', 'mystery']",['columbiapicturescorporation'],"['english', '普通话', 'español']",Lost Horizon False adventure fantasy drama mystery columbiapicturescorporation  english 普通话 español
lost+in+america+1985,Lost in America,False,['comedy'],"['thegeffencompany', 'martykatzproductions']",['english'],Lost in America False comedy thegeffencompany martykatzproductions  english
lost+in+austen+2008,Lost in Austen,False,[],['mammothscreen'],['english'],Lost in Austen False  mammothscreen  english
lost+in+la+mancha+2002,Lost in La Mancha,False,['documentary'],"['quixotefilms', 'lowkeyproductions', 'eastcroftproductions']","['english', 'français', 'español']",Lost in La Mancha False documentary quixotefilms lowkeyproductions eastcroftproductions  english français español
lost+in+space+1998,Lost in Space,False,"['adventure', 'family', 'sciencefiction']","['newlinecinema', 'irwinallenproductions', 'preludepictures', 'saltireentertainment']",['english'],Lost in Space False adventure family sciencefiction newlinecinema irwinallenproductions preludepictures saltireentertainment  english
lost+in+translation+2003,Lost in Translation,False,['drama'],['americanzoetrope'],"['日本語', 'english']",Lost in Translation False drama americanzoetrope  日本語 english
lost+in+yonkers+1993,Lost in Yonkers,False,['drama'],"['columbiapictures', 'rastarproductions']",['english'],Lost in Yonkers False drama columbiapictures rastarproductions  english
lost+souls+2000,Lost Souls,False,"['horror', 'thriller']",['newlinecinema'],"['english', 'français']",Lost Souls False horror thriller newlinecinema  english français
lottery+ticket+2010,Lottery Ticket,False,['comedy'],"['cubevision', 'sweepstakeproductions']",['english'],Lottery Ticket False comedy cubevision sweepstakeproductions  english
lotto+land+1995,Lotto Land,False,['drama'],[],[],Lotto Land False drama   
loudquietloud+a+film+about+the+pixies+2006,loudQUIETloud: A Film About the Pixies,False,"['documentary', 'music']","['cactusthree', 'stickfigureproductions']",['english'],loudQUIETloud: A Film About the Pixies False documentary music cactusthree stickfigureproductions  english
louie+bluie+1985,Louie Bluie,False,['documentary'],[],['english'],Louie Bluie False documentary   english
louis+c.k.+chewed+up+2008,Louis C.K.: Chewed Up,False,['comedy'],['imageentertainment'],['english'],Louis C.K.: Chewed Up False comedy imageentertainment  english
louis+c.k.+hilarious+2010,Louis C.K.: Hilarious,False,['comedy'],[],['english'],Louis C.K.: Hilarious False comedy   english
louis+c.k.+live+at+the+beacon+theater+2011,Louis C.K.: Live at the Beacon Theater,False,['comedy'],[],['english'],Louis C.K.: Live at the Beacon Theater False comedy   english
louis+c.k.+live+at+the+comedy+store+2015,Louis C.K.: Live at The Comedy Store,False,['comedy'],['pignewton'],['english'],Louis C.K.: Live at The Comedy Store False comedy pignewton  english
louis+c.k.+oh+my+god+2013,Louis C.K.: Oh My God,False,['comedy'],['pignewton'],['english'],Louis C.K.: Oh My God False comedy pignewton  english
louis+c.k.+shameless+2007,Louis C.K.: Shameless,False,['comedy'],"['cicruskingproductions', 'anothermulliganentertainment']",['english'],Louis C.K.: Shameless False comedy cicruskingproductions anothermulliganentertainment  english
louis+theroux+americas+most+hated+family+in+crisis+2011,Louis Theroux: America's Most Hated Family in Crisis,False,['documentary'],['bbc'],['english'],Louis Theroux: America's Most Hated Family in Crisis False documentary bbc  english
louis+theroux+law+and+disorder+in+johannesburg+2008,Louis Theroux: Law and Disorder in Johannesburg,False,[],[],['english'],Louis Theroux: Law and Disorder in Johannesburg False    english
louis+theroux+the+most+hated+family+in+america+2007,Louis Theroux: The Most Hated Family in America,False,['documentary'],['bbc'],['english'],Louis Theroux: The Most Hated Family in America False documentary bbc  english
louise-michel+2008,Louise-Michel,False,['comedy'],['mnpentreprise'],['français'],Louise-Michel False comedy mnpentreprise  français
louisiana+story+1948,Louisiana Story,False,['drama'],[],[],Louisiana Story False drama   
loulou+1980,Loulou,False,"['drama', 'romance']","['gaumont', 'actionfilms']",['français'],Loulou False drama romance gaumont actionfilms  français
love++basketball+2000,Love & Basketball,False,"['action', 'comedy', 'drama', 'romance']",['40acres&amulefilmworks'],"['english', 'español']",Love & Basketball False action comedy drama romance 40acres&amulefilmworks  english español
love++human+remains+1993,Love & Human Remains,False,"['comedy', 'drama']","['theontariofilmdevelopmentcorporation', 'firstchoicefilms', 'atlantisfilms', 'telefilmcanada', 'maxfilmsproductions', 'superécran', 'sociétégénéraledesindustriesculturellesduquébec(sogic)']",['english'],Love & Human Remains False comedy drama theontariofilmdevelopmentcorporation firstchoicefilms atlantisfilms telefilmcanada maxfilmsproductions superécran sociétégénéraledesindustriesculturellesduquébec(sogic)  english
love++other+drugs+2010,Love & Other Drugs,False,"['drama', 'comedy', 'romance']","['bedfordfallsproductions', 'duneentertainment', 'regencyenterprises', 'fox2000pictures', 'stuberproductions', 'newregencypictures']",['english'],Love & Other Drugs False drama comedy romance bedfordfallsproductions duneentertainment regencyenterprises fox2000pictures stuberproductions newregencypictures  english
love++sex+2000,Love & Sex,False,"['comedy', 'drama', 'romance']",[],"['english', 'pусский']",Love & Sex False comedy drama romance   english pусский
love+actually+2003,Love Actually,False,"['comedy', 'romance', 'drama']","['universalpictures', 'dnafilms', 'studiocanal', 'workingtitlefilms']","['english', 'français', 'português']",Love Actually False comedy romance drama universalpictures dnafilms studiocanal workingtitlefilms  english français português
love+affair+1939,Love Affair,False,"['drama', 'romance']",['rkoradiopictures'],"['english', 'français']",Love Affair False drama romance rkoradiopictures  english français
love+affair+1994,Love Affair,False,"['drama', 'romance']",['warnerbros.'],['english'],Love Affair False drama romance warnerbros.  english
love+affair_+or+the+case+of+the+missing+switchboard+operator+1967,"Love Affair, or the Case of the Missing Switchboard Operator",False,"['drama', 'foreign']",['avalafilm'],['srpski'],"Love Affair, or the Case of the Missing Switchboard Operator False drama foreign avalafilm  srpski"
love+and+a+.45+1994,Love and a .45,False,"['crime', 'thriller']",['trimarkpictures'],['english'],Love and a .45 False crime thriller trimarkpictures  english
love+and+death+1975,Love and Death,False,"['history', 'comedy']",['unitedartists'],['english'],Love and Death False history comedy unitedartists  english
love+and+death+on+long+island+1997,Love and Death on Long Island,False,"['drama', 'romance', 'foreign']","['artscouncilofengland', 'britishbroadcastingcorporation(bbc)', 'britishscreenproductions']",['english'],Love and Death on Long Island False drama romance foreign artscouncilofengland britishbroadcastingcorporation(bbc) britishscreenproductions  english
love+and+other+catastrophes+1996,Love and Other Catastrophes,False,"['comedy', 'romance']",[],['english'],Love and Other Catastrophes False comedy romance   english
love+and+other+disasters+2006,Love and Other Disasters,False,"['comedy', 'romance']","['rubyfilms', 'skylinefilms', 'europacorp']",['english'],Love and Other Disasters False comedy romance rubyfilms skylinefilms europacorp  english
love+at+large+1990,Love at Large,False,"['comedy', 'mystery', 'romance', 'thriller']",['orionpictures'],['english'],Love at Large False comedy mystery romance thriller orionpictures  english
love+comes+softly+2003,Love Comes Softly,False,"['drama', 'romance', 'tvmovie', 'western']","['larrylevinsonproductions', 'alpinemedienproductions', 'hallmarkentertainment']",['english'],Love Comes Softly False drama romance tvmovie western larrylevinsonproductions alpinemedienproductions hallmarkentertainment  english
love+crazy+1941,Love Crazy,False,"['comedy', 'romance']",['metro-goldwyn-mayer(mgm)'],['english'],Love Crazy False comedy romance metro-goldwyn-mayer(mgm)  english
love+crime+2010,Love Crime,False,"['thriller', 'crime', 'mystery']","['france2cinéma', 'sbsfilms', 'divalifilms']","['english', 'français', '日本語']",Love Crime False thriller crime mystery france2cinéma sbsfilms divalifilms  english français 日本語
love+dont+cost+a+thing+2003,Love Don't Cost a Thing,False,"['comedy', 'drama', 'family', 'romance']","['alconentertainment', 'burg/koulesproductions', 'crmlproductions']",['english'],Love Don't Cost a Thing False comedy drama family romance alconentertainment burg/koulesproductions crmlproductions  english
love+field+1992,Love Field,False,"['drama', 'romance']",['orionpictures'],['english'],Love Field False drama romance orionpictures  english
love+finds+andy+hardy+1938,Love Finds Andy Hardy,False,"['comedy', 'romance']",['metro-goldwyn-mayer(mgm)'],['english'],Love Finds Andy Hardy False comedy romance metro-goldwyn-mayer(mgm)  english
love+forbidden+2002,Love Forbidden,False,['drama'],['centrenationaldelacinématographie(cnc)'],"['français', 'english', 'italiano']",Love Forbidden False drama centrenationaldelacinématographie(cnc)  français english italiano
love+happens+2009,Love Happens,False,"['drama', 'romance']","['universalpictures', 'stuberproductions', 'camp/thompsonpictures', 'relativitymedia', 'scionfilms', 'travelingfilmproductions']",['english'],Love Happens False drama romance universalpictures stuberproductions camp/thompsonpictures relativitymedia scionfilms travelingfilmproductions  english
love+happy+1949,Love Happy,False,['comedy'],['artistsalliance'],"['english', 'deutsch']",Love Happy False comedy artistsalliance  english deutsch
love+hina+spring+special+-+i+wish+your+dream+2001,Love Hina Spring Special - I Wish Your Dream,False,"['comedy', 'romance', 'animation', 'music']","['tvtokyo', 'xebec']",['日本語'],Love Hina Spring Special - I Wish Your Dream False comedy romance animation music tvtokyo xebec  日本語
love+in+bloom+1935,Love In Bloom,False,[],[],[],Love In Bloom False    
love+in+the+afternoon+1957,Love in the Afternoon,False,"['comedy', 'drama', 'romance']",['alliedartistspictures'],"['english', 'français']",Love in the Afternoon False comedy drama romance alliedartistspictures  english français
love+in+the+afternoon+1972,Love in the Afternoon,False,"['drama', 'romance']",['lesfilmsdulosange'],['français'],Love in the Afternoon False drama romance lesfilmsdulosange  français
love+in+the+time+of+cholera+2007,Love in the Time of Cholera,False,"['drama', 'romance']","['newlinecinema', 'grosvenorparkmedialtd.']",['english'],Love in the Time of Cholera False drama romance newlinecinema grosvenorparkmedialtd.  english
love+is+a+many-splendored+thing+1955,Love Is a Many-Splendored Thing,False,"['drama', 'romance']",['twentiethcenturyfoxfilmcorporation'],"['english', '普通话']",Love Is a Many-Splendored Thing False drama romance twentiethcenturyfoxfilmcorporation  english 普通话
love+is+all+there+is+1996,Love Is All There Is,False,"['comedy', 'romance']",['cinema7'],['english'],Love Is All There Is False comedy romance cinema7  english
love+is+all+you+need+2012,Love Is All You Need,False,"['comedy', 'romance']","['zentropaentertainments', 'nordiskfilm']","['dansk', 'italiano', 'english']",Love Is All You Need False comedy romance zentropaentertainments nordiskfilm  dansk italiano english
love+is+the+devil+study+for+a+portrait+of+francis+bacon+1998,Love Is the Devil: Study for a Portrait of Francis Bacon,False,"['tvmovie', 'drama']",[],['english'],Love Is the Devil: Study for a Portrait of Francis Bacon False tvmovie drama   english
love+jones+1997,Love Jones,False,"['comedy', 'drama', 'romance']","['newlinecinema', 'addiswechslerpictures']",['english'],Love Jones False comedy drama romance newlinecinema addiswechslerpictures  english
love+letter+1995,Love Letter,False,"['drama', 'romance']",[],['日本語'],Love Letter False drama romance   日本語
love+liza+2002,Love Liza,False,"['comedy', 'drama']",[],['english'],Love Liza False comedy drama   english
love+me+if+you+dare+2003,Love Me If You Dare,False,"['drama', 'comedy', 'romance']","['nordouestproduction', 'studiocanal']",['français'],Love Me If You Dare False drama comedy romance nordouestproduction studiocanal  français
love+me+or+leave+me+1955,Love Me or Leave Me,False,"['drama', 'music', 'romance']",['metro-goldwyn-mayer(mgm)'],['english'],Love Me or Leave Me False drama music romance metro-goldwyn-mayer(mgm)  english
love+me+tender+1956,Love Me Tender,False,"['drama', 'action', 'western', 'music', 'romance']",['twentiethcenturyfoxfilmcorporation'],['english'],Love Me Tender False drama action western music romance twentiethcenturyfoxfilmcorporation  english
love+me+tonight+1932,Love Me Tonight,False,"['comedy', 'music', 'romance']",['paramountpictures'],['english'],Love Me Tonight False comedy music romance paramountpictures  english
love+potion+no.+9+1992,Love Potion No. 9,False,"['comedy', 'romance']","['twentiethcenturyfoxfilmcorporation', 'pentapictures']",['english'],Love Potion No. 9 False comedy romance twentiethcenturyfoxfilmcorporation pentapictures  english
love+sick+2006,Love Sick,False,['drama'],"['librafilm', 'multimediaest']",['română'],Love Sick False drama librafilm multimediaest  română
love+songs+2007,Love Songs,False,"['drama', 'romance']",['almafilms'],['français'],Love Songs False drama romance almafilms  français
love+stinks+1999,Love Stinks,False,"['comedy', 'romance']",[],"['português', 'english']",Love Stinks False comedy romance   português english
