user_id,age,occupation,gender
445129,32,self-employed,M
445134,33,academic/educator,F
445140,25,college/grad student,F
44515,31,self-employed,F
445175,29,college/grad student,M
44519,26,executive/managerial,M
4452,26,college/grad student,F
445220,25,scientist,M
445233,30,college/grad student,F
445234,31,college/grad student,M
445236,18,K-12 student,M
445239,32,scientist,M
445243,32,artist,M
445257,33,executive/managerial,M
445260,26,college/grad student,M
445262,32,sales/marketing,M
445268,26,sales/marketing,M
445270,27,homemaker,M
445272,33,executive/managerial,M
445283,74,executive/managerial,F
44529,31,executive/managerial,M
445291,27,scientist,F
445295,33,academic/educator,M
445300,32,executive/managerial,M
445303,26,executive/managerial,M
445316,24,K-12 student,M
44533,26,other or not specified,M
445335,30,customer service,M
445339,32,artist,F
445347,18,other or not specified,M
445359,33,college/grad student,F
44536,34,executive/managerial,M
445370,33,executive/managerial,M
445374,34,executive/managerial,M
445376,28,homemaker,F
445378,29,tradesman/craftsman,M
445382,38,college/grad student,M
445390,31,college/grad student,M
445392,32,other or not specified,M
445393,28,college/grad student,M
445396,32,scientist,M
44540,28,executive/managerial,M
445401,31,college/grad student,M
445425,30,executive/managerial,M
445429,29,scientist,M
445430,33,sales/marketing,M
445437,33,executive/managerial,M
445438,28,college/grad student,F
445441,32,college/grad student,F
445443,30,homemaker,M
445446,33,college/grad student,M
445447,25,self-employed,M
445451,28,self-employed,M
44546,32,self-employed,M
445467,33,homemaker,M
445489,33,executive/managerial,M
44549,25,academic/educator,F
445493,28,college/grad student,M
445498,32,sales/marketing,M
445503,26,college/grad student,M
445509,26,executive/managerial,M
445512,13,K-12 student,M
445515,33,scientist,M
445530,33,executive/managerial,M
44554,31,executive/managerial,M
445543,29,college/grad student,F
445545,27,college/grad student,M
445549,34,college/grad student,M
445552,34,scientist,M
445564,30,executive/managerial,M
445566,20,sales/marketing,M
445570,28,college/grad student,M
44558,30,homemaker,F
445581,29,college/grad student,M
445582,24,sales/marketing,M
445585,18,K-12 student,M
445590,32,other or not specified,M
445599,31,other or not specified,M
445604,34,artist,M
445615,26,college/grad student,M
445622,33,other or not specified,M
445625,21,college/grad student,M
445629,29,college/grad student,M
445630,27,college/grad student,F
445632,33,sales/marketing,M
445638,8,sales/marketing,M
445665,31,sales/marketing,M
445666,19,technician/engineer,M
445669,26,self-employed,M
445694,27,other or not specified,M
445727,25,K-12 student,M
445739,27,scientist,M
445741,32,college/grad student,F
445751,25,clerical/admin,M
445766,30,executive/managerial,M
445768,35,sales/marketing,F
445780,31,self-employed,F
445788,23,sales/marketing,M
445803,29,executive/managerial,M
445816,32,K-12 student,M
445818,29,scientist,M
445828,29,college/grad student,M
445829,30,clerical/admin,M
445833,26,scientist,M
445837,28,college/grad student,F
445838,26,college/grad student,M
445840,31,sales/marketing,M
445843,18,scientist,M
445844,30,scientist,M
44585,29,scientist,M
445865,29,homemaker,M
445869,28,K-12 student,M
44587,30,college/grad student,M
445873,34,college/grad student,F
445874,30,academic/educator,F
445878,28,programmer,M
445879,65,retired,M
44588,34,executive/managerial,M
445880,27,scientist,M
445885,32,sales/marketing,M
445897,29,self-employed,M
445925,32,executive/managerial,F
445926,32,sales/marketing,M
445929,30,artist,F
445930,32,other or not specified,M
445935,31,sales/marketing,F
445943,43,other or not specified,M
445945,26,college/grad student,F
445962,34,technician/engineer,M
445964,31,executive/managerial,M
445968,33,other or not specified,M
445976,34,college/grad student,M
445982,30,self-employed,F
445983,30,college/grad student,M
445984,29,clerical/admin,F
445985,26,executive/managerial,M
445986,30,college/grad student,F
445991,26,academic/educator,M
445993,30,artist,M
446008,26,sales/marketing,M
446009,32,executive/managerial,M
446019,34,executive/managerial,M
446020,34,executive/managerial,M
446024,32,executive/managerial,M
446033,26,executive/managerial,M
446038,30,executive/managerial,M
446054,31,college/grad student,M
446058,32,college/grad student,M
446059,31,other or not specified,M
446066,27,executive/managerial,M
446067,23,sales/marketing,M
44607,30,college/grad student,M
446075,29,other or not specified,M
446077,30,sales/marketing,M
446086,10,homemaker,M
446088,18,K-12 student,M
446089,18,K-12 student,F
446090,25,college/grad student,M
446094,39,academic/educator,F
446115,29,executive/managerial,M
446122,25,other or not specified,M
446129,34,other or not specified,M
446148,26,other or not specified,F
446155,33,sales/marketing,M
446174,32,scientist,M
446182,33,artist,M
446186,25,college/grad student,M
446195,25,self-employed,M
446199,26,college/grad student,M
446206,33,executive/managerial,M
44621,32,scientist,M
446212,29,scientist,M
446226,34,homemaker,M
446229,33,college/grad student,M
446232,21,scientist,F
446238,44,lawyer,M
446256,32,scientist,M
446260,28,executive/managerial,M
446262,32,sales/marketing,M
446263,35,academic/educator,F
446270,32,sales/marketing,M
446275,27,scientist,M
446277,78,artist,F
44628,34,sales/marketing,M
446281,26,scientist,M
446288,30,college/grad student,M
446291,26,college/grad student,M
446294,34,self-employed,M
44630,28,sales/marketing,M
44631,27,college/grad student,F
446312,30,other or not specified,M
446315,34,college/grad student,M
446327,33,college/grad student,F
446332,21,programmer,M
446357,21,college/grad student,M
446359,29,college/grad student,M
446365,26,executive/managerial,M
446371,31,scientist,M
446374,30,executive/managerial,M
446382,27,sales/marketing,M
446385,29,executive/managerial,M
446395,32,executive/managerial,M
446396,43,executive/managerial,F
446402,42,other or not specified,M
446405,32,sales/marketing,M
446413,32,college/grad student,M
446429,34,executive/managerial,M
446434,30,academic/educator,M
446443,34,programmer,M
44645,34,college/grad student,M
446452,18,self-employed,F
446454,69,scientist,F
446473,34,executive/managerial,M
446474,38,sales/marketing,M
446476,33,college/grad student,F
446484,28,retired,F
44649,26,scientist,M
446504,31,artist,F
446507,29,executive/managerial,M
446516,78,retired,M
446519,29,college/grad student,M
446520,30,sales/marketing,M
446525,31,retired,M
446535,25,college/grad student,M
446538,32,executive/managerial,M
44654,42,clerical/admin,M
446542,23,sales/marketing,M
446547,32,scientist,M
446555,47,sales/marketing,F
446569,34,K-12 student,M
446570,26,self-employed,M
446579,32,self-employed,F
44658,33,other or not specified,M
446580,26,executive/managerial,F
446584,26,other or not specified,M
446604,34,executive/managerial,M
446609,30,scientist,M
446614,32,scientist,M
446622,41,college/grad student,F
446634,29,retired,F
446636,34,college/grad student,M
446641,31,sales/marketing,M
446654,86,executive/managerial,F
44666,29,self-employed,M
446664,26,sales/marketing,F
446668,14,sales/marketing,M
446679,29,lawyer,M
44668,26,executive/managerial,M
4467,25,college/grad student,M
446711,39,executive/managerial,M
446713,27,college/grad student,M
446717,29,homemaker,M
446719,34,scientist,M
446727,34,scientist,M
446755,27,sales/marketing,M
446758,29,college/grad student,F
44677,31,executive/managerial,M
446770,42,executive/managerial,M
446772,29,college/grad student,M
446779,49,academic/educator,M
446785,34,executive/managerial,M
446786,29,other or not specified,M
446787,44,sales/marketing,M
446797,28,college/grad student,M
446802,33,scientist,M
446806,31,other or not specified,M
446822,26,scientist,F
446831,34,sales/marketing,M
446840,28,college/grad student,M
446881,30,executive/managerial,M
446884,18,K-12 student,F
446896,34,homemaker,M
446898,30,homemaker,F
446901,28,executive/managerial,M
446905,25,college/grad student,M
446916,34,college/grad student,M
446929,73,academic/educator,F
446931,31,college/grad student,M
44695,33,scientist,F
446951,83,executive/managerial,M
446952,34,college/grad student,M
44696,21,sales/marketing,M
446960,21,college/grad student,M
446966,41,academic/educator,F
446973,29,college/grad student,M
446976,18,K-12 student,M
446985,26,self-employed,M
446988,19,other or not specified,M
446989,18,K-12 student,M
446995,26,scientist,M
44701,33,sales/marketing,F
447024,25,executive/managerial,M
447041,25,executive/managerial,M
447050,26,sales/marketing,M
447060,25,academic/educator,M
447066,33,executive/managerial,M
447072,34,other or not specified,M
447083,28,retired,M
447085,30,scientist,M
447087,25,scientist,M
447089,27,college/grad student,M
44709,27,technician/engineer,M
447095,50,executive/managerial,M
447096,34,college/grad student,M
44710,10,K-12 student,M
447148,33,college/grad student,M
447155,33,sales/marketing,M
447163,32,scientist,M
44718,25,self-employed,M
447181,30,sales/marketing,M
447183,32,executive/managerial,F
447189,26,college/grad student,F
447194,25,sales/marketing,M
447196,31,executive/managerial,M
447199,27,other or not specified,M
447206,34,sales/marketing,M
447221,26,college/grad student,M
447223,20,artist,M
447224,15,K-12 student,M
447234,31,self-employed,M
447241,29,college/grad student,M
447251,25,academic/educator,F
447254,27,other or not specified,M
447277,26,tradesman/craftsman,M
447278,25,artist,M
447284,34,other or not specified,M
447297,28,other or not specified,M
44730,33,college/grad student,F
447306,26,college/grad student,F
447316,29,artist,M
447331,25,sales/marketing,M
447337,33,executive/managerial,M
44734,34,scientist,M
447340,27,scientist,M
447342,28,college/grad student,M
447345,33,scientist,M
447346,31,other or not specified,F
447351,31,other or not specified,M
447356,32,executive/managerial,M
44736,28,college/grad student,F
447362,32,college/grad student,M
447365,26,sales/marketing,M
4474,34,scientist,M
447416,25,executive/managerial,M
447435,22,retired,F
44746,29,programmer,M
447464,42,clerical/admin,M
447465,25,college/grad student,M
447485,18,K-12 student,M
447489,23,college/grad student,M
4475,33,sales/marketing,M
447500,32,sales/marketing,M
447502,25,executive/managerial,M
447524,26,college/grad student,M
447531,19,K-12 student,M
447537,14,homemaker,F
447540,32,homemaker,M
447541,27,college/grad student,M
447549,18,scientist,M
447568,30,other or not specified,M
447585,33,sales/marketing,M
447586,28,artist,F
447590,30,clerical/admin,M
447593,32,K-12 student,M
447595,32,self-employed,M
447599,28,college/grad student,M
447604,27,executive/managerial,M
44762,31,sales/marketing,M
447622,26,sales/marketing,M
447627,25,homemaker,M
447640,40,executive/managerial,M
447649,31,college/grad student,M
447651,31,sales/marketing,F
447674,32,self-employed,M
44768,24,sales/marketing,M
4477,25,scientist,M
447707,34,college/grad student,M
447708,32,executive/managerial,M
447714,28,programmer,M
447728,31,self-employed,M
447729,21,college/grad student,M
44774,29,other or not specified,F
447745,27,college/grad student,F
447760,29,executive/managerial,M
447766,28,homemaker,M
447768,33,sales/marketing,F
44777,31,executive/managerial,M
447780,31,college/grad student,M
447782,29,executive/managerial,M
447784,33,college/grad student,M
447785,31,executive/managerial,M
447789,27,college/grad student,M
447795,31,clerical/admin,M
447811,33,executive/managerial,M
44782,30,self-employed,M
447822,30,executive/managerial,M
447830,28,artist,M
447836,27,college/grad student,M
447837,18,sales/marketing,M
447847,31,clerical/admin,F
447862,33,executive/managerial,F
447872,31,executive/managerial,M
447874,36,college/grad student,M
44788,50,clerical/admin,M
447885,26,college/grad student,M
447893,33,sales/marketing,M
447901,28,retired,F
447908,26,scientist,M
44792,26,executive/managerial,M
447929,32,college/grad student,M
447941,29,self-employed,M
447945,28,college/grad student,M
447949,34,other or not specified,M
447955,32,other or not specified,F
447967,29,college/grad student,M
447970,28,sales/marketing,M
447974,27,executive/managerial,M
447982,30,self-employed,F
447997,27,academic/educator,M
448002,30,college/grad student,M
448004,32,academic/educator,F
448024,31,executive/managerial,M
448039,28,other or not specified,M
448044,55,academic/educator,M
448053,25,executive/managerial,M
448057,53,self-employed,F
448070,34,executive/managerial,M
448071,27,college/grad student,M
448076,34,college/grad student,F
448080,28,college/grad student,M
448085,31,sales/marketing,M
448094,18,K-12 student,F
448103,29,retired,M
448108,29,college/grad student,F
448125,25,executive/managerial,M
448149,25,sales/marketing,M
448150,27,college/grad student,F
448152,34,executive/managerial,M
448157,34,college/grad student,M
448166,31,scientist,M
448167,34,scientist,M
448170,26,college/grad student,M
448174,40,other or not specified,M
448175,25,other or not specified,F
448181,31,sales/marketing,M
448194,33,clerical/admin,M
448203,44,executive/managerial,M
448207,34,sales/marketing,M
448208,56,lawyer,M
448209,33,college/grad student,M
44822,41,other or not specified,M
448220,36,executive/managerial,M
448222,29,executive/managerial,M
448231,35,other or not specified,F
448235,30,college/grad student,M
448243,18,sales/marketing,M
448245,28,scientist,M
448252,33,college/grad student,M
448257,19,homemaker,M
448260,65,executive/managerial,M
448273,25,scientist,M
448281,29,college/grad student,M
448291,27,other or not specified,M
448294,33,college/grad student,M
448303,33,sales/marketing,M
448313,26,college/grad student,M
448321,32,artist,M
448326,33,executive/managerial,M
44833,28,college/grad student,F
448334,26,clerical/admin,F
44835,25,self-employed,F
44836,33,college/grad student,M
448373,26,college/grad student,M
448375,27,sales/marketing,M
448382,31,K-12 student,M
448399,32,executive/managerial,M
448405,33,executive/managerial,M
44841,27,college/grad student,F
448412,32,artist,F
448423,25,other or not specified,M
448427,75,retired,F
448428,27,executive/managerial,M
44843,25,sales/marketing,M
448430,34,self-employed,M
448432,21,self-employed,M
44844,18,K-12 student,M
448450,33,self-employed,M
448455,31,college/grad student,M
448459,33,sales/marketing,M
448468,26,sales/marketing,M
44847,28,scientist,M
448475,26,scientist,M
448511,33,clerical/admin,M
448563,31,homemaker,M
448568,27,clerical/admin,M
448577,32,other or not specified,M
448578,28,college/grad student,F
448581,28,executive/managerial,M
44859,55,academic/educator,M
448595,32,executive/managerial,M
448596,34,executive/managerial,M
44860,27,college/grad student,M
448606,28,college/grad student,F
448608,34,scientist,M
448617,26,executive/managerial,M
44862,30,college/grad student,M
448627,44,academic/educator,F
448636,27,college/grad student,M
448637,25,college/grad student,M
448638,30,college/grad student,M
448642,27,executive/managerial,M
448649,27,sales/marketing,M
448653,32,technician/engineer,M
448662,29,executive/managerial,M
448663,32,artist,M
448664,33,scientist,M
448668,74,college/grad student,F
448677,31,sales/marketing,M
44868,32,executive/managerial,M
448683,33,homemaker,M
448691,31,sales/marketing,M
448692,30,other or not specified,M
448707,28,executive/managerial,M
448708,34,college/grad student,M
448713,28,other or not specified,M
448722,74,executive/managerial,F
448723,29,executive/managerial,M
44873,34,self-employed,F
448731,27,college/grad student,M
448737,32,college/grad student,M
448739,26,executive/managerial,M
448743,52,executive/managerial,M
448750,26,college/grad student,M
448753,34,college/grad student,F
448757,25,college/grad student,M
448760,34,K-12 student,M
448761,32,executive/managerial,M
448764,25,sales/marketing,F
44877,34,executive/managerial,M
448774,30,executive/managerial,M
448776,34,scientist,M
448779,31,clerical/admin,M
448801,30,artist,M
448814,54,executive/managerial,M
448829,29,executive/managerial,M
448830,31,tradesman/craftsman,M
448837,32,executive/managerial,M
448850,27,self-employed,M
448872,31,sales/marketing,F
448873,34,sales/marketing,M
448874,28,college/grad student,M
44888,32,college/grad student,M
448881,68,retired,F
44889,31,college/grad student,M
448896,27,other or not specified,M
448898,26,sales/marketing,M
448916,27,executive/managerial,M
448918,26,college/grad student,M
44892,15,K-12 student,M
448945,24,scientist,M
448947,29,college/grad student,M
448948,33,college/grad student,M
448955,29,executive/managerial,M
448962,33,college/grad student,M
448966,27,executive/managerial,M
448968,44,executive/managerial,M
44897,26,self-employed,M
448973,27,self-employed,M
448977,28,scientist,M
448989,34,clerical/admin,M
448990,25,college/grad student,M
448994,26,executive/managerial,M
449001,30,sales/marketing,M
449002,27,college/grad student,M
449004,25,scientist,M
449008,77,retired,F
449010,25,K-12 student,M
449022,29,academic/educator,F
449025,18,K-12 student,M
44904,30,executive/managerial,M
449047,30,college/grad student,M
449053,34,college/grad student,M
449060,27,college/grad student,M
449062,32,college/grad student,M
449071,33,scientist,M
449079,82,retired,M
449080,71,retired,M
449090,43,academic/educator,F
449093,25,executive/managerial,M
449099,33,other or not specified,M
449108,27,other or not specified,M
449110,34,college/grad student,M
44913,34,sales/marketing,M
449137,31,technician/engineer,M
449146,26,self-employed,M
449159,25,scientist,F
449160,51,executive/managerial,M
449163,34,homemaker,M
449166,25,retired,F
449168,31,self-employed,M
449172,27,executive/managerial,M
449189,32,executive/managerial,F
449191,40,executive/managerial,M
449194,33,scientist,M
449198,34,college/grad student,F
449200,34,sales/marketing,M
449214,62,customer service,F
449217,79,technician/engineer,M
449222,39,other or not specified,F
449227,26,artist,M
449239,18,homemaker,M
449250,34,college/grad student,M
449259,19,college/grad student,M
449274,33,sales/marketing,M
449275,28,sales/marketing,M
449293,32,executive/managerial,M
449295,34,college/grad student,M
449299,31,self-employed,F
4493,26,college/grad student,M
449307,33,scientist,M
449309,28,scientist,M
449314,33,executive/managerial,M
449332,17,K-12 student,M
449333,34,sales/marketing,M
449337,28,self-employed,F
449340,20,sales/marketing,M
449342,46,other or not specified,F
449345,28,college/grad student,M
449346,29,executive/managerial,M
449366,33,college/grad student,M
449372,29,sales/marketing,F
44940,25,college/grad student,M
449405,31,self-employed,M
44941,25,technician/engineer,M
449422,31,college/grad student,M
449444,31,tradesman/craftsman,M
44945,28,other or not specified,M
449451,25,scientist,M
449458,62,technician/engineer,M
449466,30,sales/marketing,M
449478,36,self-employed,M
44949,32,scientist,M
449490,31,executive/managerial,M
449503,29,college/grad student,M
44953,34,sales/marketing,F
449534,37,executive/managerial,M
449538,26,scientist,M
449548,32,sales/marketing,M
449549,28,executive/managerial,F
449557,30,college/grad student,F
449569,28,K-12 student,M
449572,25,college/grad student,M
449577,25,executive/managerial,M
449578,25,executive/managerial,M
449580,31,self-employed,M
449586,28,homemaker,F
449587,30,programmer,M
449602,31,college/grad student,M
44961,25,executive/managerial,M
449611,32,sales/marketing,M
449613,28,executive/managerial,F
449620,25,scientist,M
449621,34,college/grad student,M
449646,29,college/grad student,M
44965,18,scientist,M
449650,31,K-12 student,M
449651,28,college/grad student,M
449665,33,college/grad student,M
44967,34,executive/managerial,M
449674,34,college/grad student,M
449675,27,academic/educator,F
44968,90,retired,M
449694,26,sales/marketing,M
449702,32,executive/managerial,M
449704,25,college/grad student,F
44971,27,scientist,M
449714,30,technician/engineer,M
44972,30,K-12 student,M
449730,34,self-employed,M
449758,26,executive/managerial,M
449772,34,self-employed,M
449781,29,sales/marketing,M
449784,17,K-12 student,M
449790,31,scientist,M
449791,29,executive/managerial,M
449803,25,college/grad student,M
449814,25,scientist,M
449819,28,clerical/admin,F
449825,27,college/grad student,M
449829,26,artist,M
44983,25,college/grad student,M
449833,31,programmer,M
449836,26,homemaker,M
44984,25,college/grad student,M
449842,34,other or not specified,M
449843,30,college/grad student,M
449845,33,self-employed,M
44986,29,college/grad student,M
449861,30,scientist,M
449864,27,college/grad student,M
449867,30,sales/marketing,M
449871,41,other or not specified,M
449880,66,retired,F
449883,33,executive/managerial,M
449917,30,college/grad student,M
449922,26,sales/marketing,M
449932,29,executive/managerial,M
449935,28,technician/engineer,M
449937,33,executive/managerial,M
44994,26,college/grad student,F
449943,28,executive/managerial,M
449945,31,scientist,M
449949,31,clerical/admin,M
449950,29,self-employed,M
449952,34,college/grad student,M
449965,33,retired,F
449968,29,college/grad student,M
449972,34,sales/marketing,M
449976,25,college/grad student,M
449982,32,executive/managerial,M
449984,61,retired,F
449985,31,sales/marketing,F
449987,26,clerical/admin,M
449992,25,other or not specified,M
449993,30,college/grad student,M
450,29,executive/managerial,M
4500,26,sales/marketing,F
450005,32,college/grad student,M
450015,32,college/grad student,M
450023,25,self-employed,M
450029,33,sales/marketing,M
45004,26,executive/managerial,M
450040,26,scientist,M
450046,34,doctor/health care,M
450054,27,college/grad student,M
450055,31,artist,M
450060,31,scientist,M
450064,69,retired,F
45007,35,sales/marketing,F
450072,32,executive/managerial,M
450076,25,scientist,M
450095,34,college/grad student,F
450097,25,scientist,M
450104,29,college/grad student,M
450113,27,college/grad student,M
45013,31,executive/managerial,M
450134,25,executive/managerial,M
450139,33,scientist,M
450140,30,scientist,M
450147,32,executive/managerial,M
450155,25,college/grad student,M
450158,30,executive/managerial,M
450160,30,scientist,M
450162,34,college/grad student,M
450163,39,executive/managerial,M
450174,29,tradesman/craftsman,M
450177,28,executive/managerial,M
450178,21,college/grad student,M
45019,25,college/grad student,M
450196,33,self-employed,F
450200,27,college/grad student,M
450207,21,scientist,M
450221,26,executive/managerial,F
450226,26,artist,M
450242,33,executive/managerial,F
450264,31,sales/marketing,M
450270,21,K-12 student,M
450283,34,executive/managerial,M
450292,25,sales/marketing,M
450309,30,self-employed,M
450311,33,executive/managerial,M
450316,27,executive/managerial,M
450317,32,executive/managerial,M
450318,26,self-employed,M
450323,29,executive/managerial,M
450331,29,other or not specified,M
450340,23,sales/marketing,M
450344,29,executive/managerial,M
450351,26,college/grad student,M
450389,32,college/grad student,F
450390,40,scientist,M
450403,29,college/grad student,M
450411,30,college/grad student,M
450435,28,college/grad student,M
450445,33,executive/managerial,M
450446,30,executive/managerial,M
450448,30,executive/managerial,F
450450,12,homemaker,M
450457,26,self-employed,M
450460,28,college/grad student,M
450475,27,self-employed,M
450482,33,executive/managerial,F
45049,25,college/grad student,M
450497,34,programmer,M
450498,26,college/grad student,F
450512,26,self-employed,M
450518,30,other or not specified,F
450523,32,executive/managerial,M
450530,26,executive/managerial,F
450534,29,college/grad student,M
450536,34,college/grad student,M
45054,29,scientist,M
450548,12,K-12 student,M
45055,26,college/grad student,M
450553,27,other or not specified,M
450556,32,academic/educator,M
450573,26,executive/managerial,M
450574,29,college/grad student,F
450583,33,sales/marketing,M
4506,30,other or not specified,F
450601,31,sales/marketing,M
450602,30,college/grad student,F
450605,40,scientist,M
450609,26,executive/managerial,M
450615,30,artist,M
450617,28,college/grad student,M
45062,32,college/grad student,M
450626,28,self-employed,M
450629,38,academic/educator,F
450633,29,college/grad student,M
450640,32,executive/managerial,M
450659,27,scientist,M
450661,21,K-12 student,M
450680,33,scientist,M
450688,30,sales/marketing,M
45070,25,college/grad student,F
450736,31,executive/managerial,M
450737,32,executive/managerial,M
450751,31,sales/marketing,F
450764,27,lawyer,M
450769,18,K-12 student,M
450771,33,scientist,M
450775,56,retired,F
450776,32,other or not specified,M
450783,34,scientist,F
450793,28,other or not specified,F
450803,25,college/grad student,M
450832,30,self-employed,M
450834,27,academic/educator,F
450844,33,academic/educator,F
450846,26,college/grad student,M
450848,59,retired,M
450849,30,college/grad student,M
450850,30,other or not specified,M
450854,33,other or not specified,F
450857,27,self-employed,M
45088,18,sales/marketing,M
450883,41,executive/managerial,M
450885,35,executive/managerial,M
450893,29,college/grad student,M
450894,31,college/grad student,M
450895,29,other or not specified,M
450897,21,scientist,M
450899,26,executive/managerial,F
450904,30,scientist,M
450908,18,K-12 student,M
450911,25,sales/marketing,M
450914,34,other or not specified,M
450918,25,college/grad student,F
450920,33,executive/managerial,M
45093,32,college/grad student,F
450941,41,artist,F
450944,32,executive/managerial,M
450951,32,executive/managerial,M
450967,28,executive/managerial,M
450975,20,college/grad student,M
450983,26,homemaker,F
450996,34,executive/managerial,M
45100,34,sales/marketing,M
451005,28,other or not specified,F
451007,30,executive/managerial,M
451026,28,sales/marketing,M
451029,26,college/grad student,F
451032,33,sales/marketing,M
451039,30,college/grad student,M
451047,32,other or not specified,M
451050,25,college/grad student,F
451059,34,customer service,M
451067,34,sales/marketing,M
451078,29,self-employed,F
451083,34,sales/marketing,M
451106,34,scientist,M
451119,25,self-employed,M
451121,33,college/grad student,M
451125,29,college/grad student,M
451128,27,executive/managerial,M
451134,31,college/grad student,F
451142,31,college/grad student,M
451149,29,artist,M
451165,37,other or not specified,M
451166,34,scientist,F
451167,34,executive/managerial,F
451173,30,sales/marketing,F
451177,28,self-employed,M
451185,25,scientist,M
451206,33,executive/managerial,M
451208,27,executive/managerial,M
451216,27,self-employed,M
451219,31,executive/managerial,M
451220,25,executive/managerial,M
45124,31,scientist,M
451246,29,college/grad student,M
451250,25,executive/managerial,M
451263,27,self-employed,M
451264,32,sales/marketing,M
45128,32,executive/managerial,M
451280,30,academic/educator,F
45129,26,college/grad student,M
451303,33,K-12 student,M
451304,26,executive/managerial,M
451305,33,K-12 student,M
451323,29,executive/managerial,M
45133,34,clerical/admin,M
451338,29,self-employed,F
451355,28,college/grad student,M
451357,33,college/grad student,F
451373,32,self-employed,M
451374,29,sales/marketing,M
451381,28,artist,M
451387,80,writer,F
451397,29,college/grad student,M
451416,29,college/grad student,F
45143,27,scientist,M
451431,18,other or not specified,F
451459,32,college/grad student,M
451462,30,K-12 student,M
451474,19,artist,M
451480,34,scientist,M
451484,29,artist,M
451485,28,college/grad student,M
451490,28,scientist,M
451497,27,other or not specified,F
45150,25,executive/managerial,M
451503,28,academic/educator,M
451511,33,academic/educator,F
451521,31,sales/marketing,M
451529,32,scientist,M
451543,18,sales/marketing,F
451558,34,sales/marketing,M
451573,29,scientist,M
451586,32,sales/marketing,M
451588,32,college/grad student,M
45159,34,sales/marketing,M
451599,27,sales/marketing,M
451606,32,executive/managerial,M
451616,34,clerical/admin,M
451624,30,executive/managerial,M
451625,29,college/grad student,M
451633,8,K-12 student,M
451636,31,college/grad student,M
451640,32,clerical/admin,M
451641,26,executive/managerial,M
451649,34,college/grad student,F
451659,34,self-employed,M
451665,38,sales/marketing,M
451666,31,programmer,M
45167,34,programmer,M
451677,32,artist,M
45168,30,college/grad student,M
451683,31,other or not specified,F
451687,25,executive/managerial,M
451700,32,college/grad student,M
451705,32,sales/marketing,M
45171,33,executive/managerial,M
451752,25,self-employed,M
451756,33,sales/marketing,M
451762,30,other or not specified,M
451763,34,executive/managerial,M
451770,26,college/grad student,M
451780,49,sales/marketing,M
451788,29,college/grad student,M
451789,26,self-employed,M
451796,30,college/grad student,M
451804,27,sales/marketing,F
451812,71,college/grad student,F
45182,27,scientist,M
451822,33,sales/marketing,M
451823,31,executive/managerial,F
451830,28,other or not specified,M
451841,32,college/grad student,M
451860,26,sales/marketing,M
451866,25,sales/marketing,F
451879,34,executive/managerial,F
451884,29,college/grad student,M
451886,18,K-12 student,M
451904,44,college/grad student,F
451906,31,K-12 student,M
451913,27,self-employed,M
45192,35,executive/managerial,M
451925,25,college/grad student,M
451926,30,executive/managerial,M
45193,34,clerical/admin,M
451933,31,scientist,M
451938,33,college/grad student,M
451951,28,academic/educator,F
451952,8,artist,M
451954,28,college/grad student,M
451968,26,artist,M
451973,28,self-employed,F
452006,34,K-12 student,M
452018,31,executive/managerial,M
452044,31,college/grad student,M
452052,30,retired,M
452053,18,college/grad student,M
452073,39,college/grad student,M
452080,26,executive/managerial,M
452087,30,programmer,M
452089,27,academic/educator,M
452093,13,homemaker,F
452109,28,scientist,M
452114,28,college/grad student,M
452119,26,executive/managerial,M
452120,18,scientist,M
452130,21,self-employed,F
452138,32,K-12 student,F
45214,28,scientist,M
452143,29,other or not specified,F
452150,34,executive/managerial,M
452153,25,homemaker,F
452155,26,college/grad student,M
452162,34,writer,M
452168,30,writer,F
452171,27,programmer,M
452172,30,college/grad student,M
452199,31,self-employed,M
452211,28,scientist,M
452219,29,college/grad student,M
452221,51,homemaker,M
452223,27,self-employed,M
45223,43,executive/managerial,F
452237,26,sales/marketing,M
452248,33,programmer,M
452250,25,scientist,M
452252,25,executive/managerial,M
452257,30,sales/marketing,M
452282,41,academic/educator,M
452285,68,executive/managerial,M
452287,23,sales/marketing,M
45229,25,college/grad student,M
45230,31,self-employed,F
452307,30,sales/marketing,M
452309,32,college/grad student,M
452311,29,college/grad student,F
452312,32,sales/marketing,M
452319,26,other or not specified,M
452329,29,scientist,F
452340,29,college/grad student,F
452344,33,executive/managerial,M
452350,26,college/grad student,M
452352,27,executive/managerial,M
452372,30,academic/educator,F
45238,33,scientist,M
452385,32,executive/managerial,M
452390,30,college/grad student,M
452397,32,homemaker,M
452398,26,executive/managerial,M
452405,28,scientist,M
452410,28,other or not specified,F
452413,30,college/grad student,M
452415,29,self-employed,M
452416,27,executive/managerial,M
452429,30,scientist,M
452441,29,college/grad student,F
452448,44,executive/managerial,M
452452,18,K-12 student,M
452457,29,other or not specified,F
45246,16,scientist,F
452462,26,executive/managerial,M
452473,33,sales/marketing,M
452478,31,self-employed,M
452492,28,scientist,M
452496,40,clerical/admin,M
452500,30,college/grad student,M
452518,25,college/grad student,M
452527,25,executive/managerial,M
452528,29,homemaker,M
452529,29,technician/engineer,M
452535,32,sales/marketing,F
452537,42,executive/managerial,M
45254,31,college/grad student,M
452548,27,executive/managerial,M
452564,28,sales/marketing,M
452566,34,technician/engineer,M
452574,30,college/grad student,M
452589,27,college/grad student,M
